PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Martin-Pena, Javier; Rodriguez-Carballeira, Alvaro; Escartin, Jordi; Porrua, Clara; Olff, Miranda								Taxonomy of the Psychosocial Consequences Caused by the Violence of Persecution of ETA's Network								SPANISH JOURNAL OF PSYCHOLOGY				14	1			172	182		10.5209/rev_SJOP.2011.v14.n1.15			MAY 2011	2011										4							WOS:000289755200015		
J	Brussino, Silvina; Medrano, Leonardo; Sorribas, Patricia; Rabbia, Hugo H.								Young Adults' Knowledge of Politics: Evaluating the Role of Socio-Cognitive Variables Using Structural Equations								SPANISH JOURNAL OF PSYCHOLOGY				14	1			183	194		10.5209/rev_SJOP.2011.v14.n1.16			MAY 2011	2011										4							WOS:000289755200016		
J	Valor-Segura, Inmaculada; Exposito, Francisca; Moya, Miguel								Victim Blaming and Exoneration of the Perpetrator in Domestic Violence: The Role of Beliefs in a Just World and Ambivalent Sexism								SPANISH JOURNAL OF PSYCHOLOGY				14	1			195	206		10.5209/rev_SJOP.2011.v14.n1.17			MAY 2011	2011										36							WOS:000289755200017		
J	Rubio, Victor J.; Manuel Hernandez, Jose; Revuelta, Javier; Santacreu, Jose								Are We more Consistent when Talking about Ourselves than when Behaving? Consistency Differences through a Questionnaire and an Objective Task								SPANISH JOURNAL OF PSYCHOLOGY				14	1			207	217		10.5209/rev_SJOP.2011.v14.n1.18			MAY 2011	2011										1							WOS:000289755200018		
J	Garcia-Retamero, Rocio; Galesic, Mirta; Gigerenzer, Gerd								Enhancing Understanding and Recall of Quantitative Information about Medical Risks: A Cross-Cultural Comparison between Germany and Spain								SPANISH JOURNAL OF PSYCHOLOGY				14	1			218	226		10.5209/rev_SJOP.2011.v14.n1.19			MAY 2011	2011										5							WOS:000289755200019		
J	Ruiz Hernandez, Jose Antonio; Torrente Hernandez, Ginesa; Rodriguez Gonzalez, Angel; del Carmen Ramirez de la Fe, Maria								Acculturative Stress in Latin-American Immigrants: An Assessment Proposal								SPANISH JOURNAL OF PSYCHOLOGY				14	1			227	236		10.5209/rev_SJOP.2011.v14.n1.20			MAY 2011	2011										3							WOS:000289755200020		
J	Lo Monaco, Gregory; Guimelli, Christian								Hegemonic and Polemical Beliefs: Culture and Consumption in the Social Representation of Wine								SPANISH JOURNAL OF PSYCHOLOGY				14	1			237	250		10.5209/rev_SJOP.2011.v14.n1.21			MAY 2011	2011										10							WOS:000289755200021		
J	Correa, Ana Paula; Ferreira, Maria Cristina								The Impact of Environmental Stressors and Types of Work Contract on Occupational Stress								SPANISH JOURNAL OF PSYCHOLOGY				14	1			251	262		10.5209/rev_SJOP.2011.v14.n1.22			MAY 2011	2011										4							WOS:000289755200022		
J	Yousefi, Zahra; Abedi, Mohammadreza; Baghban, Iran; Eatemadi, Ozra; Abedi, Ahmade								Personal and Situational Variables, and Career Concerns: Predicting Career Adaptability in Young Adults								SPANISH JOURNAL OF PSYCHOLOGY				14	1			263	271		10.5209/rev_SJOP.2011.v14.n1.23			MAY 2011	2011										8							WOS:000289755200023		
J	Sojo, Victor; Guarino, Leticia								Mediated Moderation or Moderated Mediation: Relationship between Length of Unemployment, Resilience, Coping and Health								SPANISH JOURNAL OF PSYCHOLOGY				14	1			272	281		10.5209/rev_SJOP.2011.v14.n1.24			MAY 2011	2011										12							WOS:000289755200024		
