PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Hoffmann, Errol R.; Chan, Alan H. S.; Lam, Christy K. Y.								Reach/Grasp Times with Lateral Reach Obstructions								JOURNAL OF MOTOR BEHAVIOR				51	4			351	361		10.1080/00222895.2018.1485008			JUL 4 2019	2019										0							WOS:000463783100001		
J	Bartonek, Asa; Lidbeck, Cecilia; Hellgren, Kerstin; Gutierrez-Farewik, Elena								Head and Trunk Movements During Turning Gait in Children with Cerebral Palsy								JOURNAL OF MOTOR BEHAVIOR				51	4			362	370		10.1080/00222895.2018.1485009			JUL 4 2019	2019										0							WOS:000463783100002		
J	O'Shea, Helen; Moran, Aidan								Are Fast Complex Movements Unimaginable? Pupillometric Studies of Motor Imagery in Expert Piano Playing								JOURNAL OF MOTOR BEHAVIOR				51	4			371	384		10.1080/00222895.2018.1485010			JUL 4 2019	2019										1							WOS:000463783100003		
J	Yam, Timothy Tsz Ting; Fong, Shirley Siu Ming								Y-Balance Test Performance and Leg Muscle Activations of Children with Developmental Coordination Disorder								JOURNAL OF MOTOR BEHAVIOR				51	4			385	393		10.1080/00222895.2018.1485011			JUL 4 2019	2019										1							WOS:000463783100004		
J	Ducharme, Scott W.; van Emmerik, Richard E. A.								Multifractality of Unperturbed and Asymmetric Locomotion								JOURNAL OF MOTOR BEHAVIOR				51	4			394	405		10.1080/00222895.2018.1490691			JUL 4 2019	2019										0							WOS:000463783100005		
J	Roennefarth, Maria; Bathe-Peters, Rouven; Jooss, Andreas; Haberbosch, Linus; Scholz, Michael; Schmidt, Sein; Brandt, Stephan A.								Force Increase in a Repetitive Motor Task Inducing Motor Fatigue								JOURNAL OF MOTOR BEHAVIOR				51	4			406	415		10.1080/00222895.2018.1495172			JUL 4 2019	2019										1							WOS:000463783100006		
J	Nieborowska, Victoria; Lau, Sin-Tung; Campos, Jennifer; Pichora-Fuller, M. Kathleen; Novak, Alison; Li, Karen Z. H.								Effects of Age on Dual-Task Walking While Listening								JOURNAL OF MOTOR BEHAVIOR				51	4			416	427		10.1080/00222895.2018.1498318			JUL 4 2019	2019										1							WOS:000463783100007		
J	MacLellan, Michael J.; Ellis, Shannon								Shoulder Muscle Activity Dampens Arm Swing Motion When Altering Upper Limb Mass Characteristics During Locomotion								JOURNAL OF MOTOR BEHAVIOR				51	4			428	437		10.1080/00222895.2018.1502146			JUL 4 2019	2019										0							WOS:000463783100008		
J	Modaberi, Shaghayegh; Heysieattalab, Soomaayeh; Shahbazi, Mehdi; Naghdi, Nasser								Combination Effects of Forced Mild Exercise and GABA(B) Receptor Agonist on Spatial Learning, Memory, and Motor Activity in Striatum Lesion Rats								JOURNAL OF MOTOR BEHAVIOR				51	4			438	450		10.1080/00222895.2018.1505711			JUL 4 2019	2019										0							WOS:000463783100009		
J	Sobierajewicz, Jagna; Jaskowski, Wojciech; Van der Lubbe, Rob H. J.								Does Transcranial Direct Current Stimulation Affect the Learning of a Fine Sequential Hand Motor Skill with Motor Imagery?								JOURNAL OF MOTOR BEHAVIOR				51	4			451	465		10.1080/00222895.2018.1513395			JUL 4 2019	2019										0							WOS:000463783100010		
